cell_id,zone_id,latitude,longitude,satellite_spectral_anomaly,lithology_compatibility,structural_proximity,mineralization_proximity,soil_support_score,terrain_score,data_quality,label,prob_positive
1597,E,21.98312492730725,80.4444525171225,0.08548463593126393,0.22727007148498327,0.09076651726961969,0.20142897343094407,0.3193163884389486,0.44811993973704717,0.7200306270458658,0,0.2881790771513561
1598,F,21.741503582535856,80.02759233955585,0.35897552352837947,0.3545629835322139,0.23947497015763763,0.28962566649967525,0.44885856739528496,0.7179717692905909,0.7920777986239022,0,0.23711058116852476
1599,A,21.760354508774384,80.31110429018914,0.49063404911630176,0.34855910351704134,0.23897494154871993,0.22776654726257,0.6636229035777609,0.38043206858153605,0.8714970558085168,0,0.384178471391016
1600,B,21.642253183762662,80.39680754728728,0.061947183905633856,0.23294133606727746,0.14891660810272417,0.06162208840933004,0.34421651100037487,0.7034527098608905,0.8762858486224536,0,0.301584529712927
1601,D,21.802996980995143,79.90024500891636,0.2864324714822189,0.4675235986048593,0.20627409597849175,0.06211557293591009,0.0787886782773096,0.37287806681405106,0.6747454712399441,0,0.26060272851237504
1602,E,21.795639899168354,80.1006326143617,0.5257219338524263,0.3692648937136437,0.30035095243740934,0.4891228482366086,0.7581678023735728,0.7368010872553136,0.6819947006297015,1,0.553653533677198
1603,A,21.752626165629245,79.9338004072266,0.03929208569089298,0.6140187901302718,0.2241962119434601,0.10744622097982506,0.488432980391746,0.6645823184840074,0.8835646620495934,0,0.27749264741129587
1604,A,21.70463146266456,80.34264737403825,0.5448175179392334,0.5668295785678411,0.15366786981475852,0.05073650656691747,0.134245021206081,0.6419915484391976,0.9122188560437254,0,0.3428165043248397
1605,A,21.878780018030863,79.89310827995021,0.18480908128867773,0.05710009436001487,0.07811996083140807,0.06361906153293675,0.5323946372068161,0.750584961670116,0.6760905552545335,0,0.26909845889821316
1606,G,21.63512062431407,80.42854401733014,0.5636143222415229,0.5812358661921304,0.11608499548828495,0.18477129663203326,0.6993080325946432,0.06672104919889599,0.43122841030241355,0,0.39727544824061467
1607,E,21.768798663076065,80.08779571526013,0.20675162606429487,0.025781748251267788,0.38603102300481196,0.10721183631987415,0.501027069893133,0.4028753848693426,0.5257580262223285,0,0.3349328183594354
1608,E,21.896557556781556,79.97400028259638,0.32195460386895286,0.4351351308440688,0.5919552129356797,0.35569540218526613,0.26415343262560137,0.37786544901956504,0.5725805315475103,0,0.37244897831520496
1609,D,21.566762322502555,80.14380551718533,0.2466396899430787,0.7294076904953309,0.3487676610596151,0.42748529563170423,0.7396943010005941,0.15084802822272647,0.8704557768098006,0,0.36810387486421436
1610,G,21.8528013341747,80.29926071433454,0.1578847893459922,0.9859151836422462,0.35447416210630694,0.34337200981759286,0.6868677661823619,0.8360036446715748,0.7310651309991008,0,0.37359718538865944
1611,F,21.55912379481164,79.89605004657258,0.14771486487750635,0.3267421068849937,0.41130497674799715,0.4476105907728119,0.348568157255234,0.14367695998166963,0.39821533238357554,0,0.22634490070927163
1612,C,21.77449846027404,80.17444984691319,0.21757617387113098,0.2812808897829781,0.5180896482251811,0.43859152304292404,0.5777508205897994,0.2900917191561707,0.4190736658050995,0,0.4388105949514392
1613,H,21.640699758935828,80.43242240448423,0.32032415949813836,0.7127247493104738,0.5331433262134738,0.1835673767168931,0.6432691945003861,0.8159704418221219,0.830154769109505,0,0.39328330746931817
1614,E,21.59809852641298,80.10692758711413,0.49071460123747335,0.08109024566151936,0.2951895707686273,0.6734935858594044,0.8609968283904359,0.5558510255306303,0.8937024211219742,0,0.42524121685347815
1615,A,21.575067489561242,80.38967877029293,0.21992237223956687,0.4231114038095143,0.21378341228478068,0.17034605130266897,0.2861335447277719,0.41126223470565326,0.4203982505366735,0,0.3482455361510221
1616,G,21.61676044309074,80.22225723404684,0.5488107772533029,0.5224130847407494,0.6165909146997086,0.08403611790852035,0.4367150966852801,0.810843984704032,0.7250759696696493,1,0.530824949274074
1617,D,21.64458352203,79.92446771321646,0.5079681896027742,0.6605454256558934,0.09415861554853756,0.185747872092468,0.5205227263045027,0.39245851112261787,0.5093707170268543,0,0.4205197740675995
1618,F,21.654888941141458,80.20346208829888,0.3092507944269175,0.5393873079188335,0.5205956599852897,0.23109977234059753,0.6791803612129845,0.6401359510304232,0.9207600223090385,0,0.36108768109284595
1619,G,21.976921821649924,80.23346583391697,0.26136217851539684,0.40317164088559465,0.6147420891661335,0.26525259113866617,0.22391915990392805,0.6425626155041422,0.6843479984837111,0,0.3239259261901904
1620,H,21.798021581658467,80.47017898117709,0.37184088161260875,0.44649170134551447,0.46219066301487893,0.03372810692446551,0.46289841939551324,0.27175415662400737,0.29518072588062194,0,0.28745544382937277
1621,E,21.677857344825576,80.10257460335909,0.10646824621413031,0.4080382953778224,0.30096708459948013,0.16596965716841222,0.3906564524353511,0.6579309532043278,0.7682936157757724,0,0.28609712379072794
1622,A,21.747348659233197,80.2725986296908,0.11102362932356732,0.4745148464521096,0.2065501077569254,0.3641110002492552,0.3617161282070366,0.25478623375422554,0.7454687539860801,0,0.34105565317803627
1623,G,21.799265187205798,80.18651083898516,0.22041040216002633,0.5020472870059447,0.16096843243679398,0.05424525834689562,0.5689698065553123,0.5871886408907816,0.6158179956331837,0,0.35604035608220946
1624,D,21.678847573029287,80.31572299027373,0.2197400888539951,0.23320300543962927,0.11627389119099406,0.49142905750582105,0.3770674820261346,0.4909683235809922,0.6378382853325324,0,0.32626157079103774
1625,B,21.850651151298123,80.3955567966984,0.346341508632486,0.15743221563506238,0.5533840130630754,0.5186695135117707,0.3280124606747367,0.21276816224853426,0.7424226394206344,0,0.42230365498522426
1626,G,21.854301847291957,80.43199224083847,0.22087005532783832,0.5637672476627291,0.7368927828269816,0.17743240460911022,0.6711318591376243,0.6022011740087337,0.5644361143779932,0,0.3385742074177589
1627,E,21.63719349810272,80.09935264780826,0.5826562755494699,0.40035121058858597,0.24823739710289064,0.44865771713336466,0.3987570726944503,0.17556879872913875,0.6576371198344172,0,0.43658017905681956
1628,E,21.929432053430894,80.12509154901255,0.09368432265982234,0.5228501399072746,0.2534609497647361,0.17643291593162427,0.20358825299330355,0.44303750306992357,0.7148460286158143,0,0.24804017598621397
1629,D,21.739499742575827,80.45557841431452,0.3186804669901977,0.4126872137199527,0.7196107147300167,0.38847492609059403,0.4449426458051683,0.24079954299015333,0.866052909563056,0,0.33734038611303707
1630,E,21.853470844170875,80.26368568282679,0.2193523840703732,0.4104925480135762,0.6131216723664787,0.06848477220916623,0.4513792448064133,0.6122891505948125,0.8143693039164047,0,0.25270484983325986
1631,H,21.712806196873803,79.94360024054298,0.4898501725298389,0.23696213433197394,0.5796915919140518,0.15462606096727144,0.5307769964582653,0.24652324251383384,0.7813976384724554,0,0.4520540701723296
1632,H,21.585517440810897,80.06814870812356,0.6252492115212397,0.24399748327738024,0.196519764658867,0.11000659388264412,0.38415806906936845,0.4581547739276397,0.9098385224307595,0,0.4839142887908338
1633,B,21.914990641332995,80.08696835305415,0.11922720930872352,0.7494620223067886,0.43716220161237435,0.2618711748154719,0.35396181959799844,0.29543957091642215,0.5874057826760054,0,0.40395914935362265
1634,C,21.56354903309842,80.20135655945957,0.053498774189244404,0.545383893828102,0.1396074880265802,0.473023112771756,0.12983044209235836,0.45578415426116187,0.8952769522132695,0,0.21620546626441398
1635,B,21.823123980749653,80.422303194203,0.20236570445457688,0.7018964187800034,0.23578795893408394,0.026102706598682877,0.5249104442527428,0.7033336311614702,0.7211297491670253,0,0.3168466307695345
1636,C,21.58192710529113,80.0494642982251,0.2883722033251982,0.23226014577082824,0.10376207729615783,0.41508046924589964,0.1825302736100407,0.6239050240449353,0.6225440706394294,0,0.26759575364737564
1637,D,21.7097303893143,80.20454790289533,0.13406684464066304,0.21819347949091084,0.23565691822877313,0.3583754359041162,0.5261877661383721,0.5047234829926454,0.936056421034881,0,0.3273164369047883
1638,G,22.02305672412737,80.10340765168438,0.19789321773545743,0.3511486406165778,0.17838747304357927,0.15675281806244767,0.6725111526999393,0.2310678091611693,0.6760197168670398,0,0.49582195261681106
1639,D,22.033131982283404,79.94251185644445,0.22698180506680432,0.2735982159890827,0.5394825660766827,0.48873560339459127,0.48925366273214216,0.33010835727147875,0.8697817217833247,0,0.399821767055168
1640,H,21.889941903631982,80.00003845060432,0.4848495362174019,0.37715707881291194,0.37100590128662264,0.37029759381623945,0.7274969564194257,0.5832131120143216,0.7902606667087072,0,0.36741579724770707
1641,B,21.68212148334094,80.04708173714987,0.09513633204159751,0.7058249831384616,0.3302632568539605,0.5193475082419994,0.48691386582308344,0.6887982221289883,0.43519683154948796,0,0.43782261575680204
1642,F,21.748643074958864,80.14820636753751,0.1588316386381122,0.2724563701395615,0.07772933586380473,0.11362605936768218,0.44809811254739945,0.42044004604734203,0.4636769063736432,0,0.31898272286675594
1643,C,22.04913500742422,80.16518837580554,0.173766387762905,0.34888900094882136,0.2427707218215244,0.03227055203720958,0.2528168694137945,0.273753830424043,0.6182589270801839,0,0.343496973768604
1644,H,21.92008378124217,80.05855329357205,0.3014738599834808,0.5485886287186222,0.024555771783971128,0.48676028257979514,0.24204894969667984,0.561535541618842,0.8250329866469477,0,0.258971865477827
1645,H,21.940522612696427,80.41120955391322,0.4694666522112132,0.528286903292412,0.1850060317796494,0.20235687881268066,0.3698419963410008,0.48810615569014876,0.8399250495618766,0,0.39044417310998375
1646,E,21.59329249304688,79.94803178686045,0.2515898712863709,0.7289772563296059,0.20913826511365785,0.17908148391772233,0.5608735323388562,0.16783727459788758,0.6791100783501764,0,0.2805079989150333
1647,G,21.766486255760455,80.32284457121135,0.19257884615968146,0.5119885062025158,0.33191377788509707,0.14503178961821495,0.31500378124799916,0.4548175938280068,0.9488667554361315,0,0.39472081359086003
1648,D,21.849322189594915,80.0169220501874,0.08969405792943444,0.27362516895010464,0.15852469809251005,0.3149622501237706,0.5362415417183006,0.5857023553513011,0.6652299883560062,0,0.3770043487554223
1649,G,21.659765881151987,80.22885589438751,0.29200665898311834,0.3827317229061203,0.12453090863033794,0.07282426837410608,0.2637287220187514,0.6692334616786466,0.8341658908335853,0,0.465996551619451
1650,H,21.99024002887939,80.04586381902197,0.19462150119062652,0.2520085147953622,0.3051222303791618,0.12335639741989726,0.35395938437722807,0.39945476006484676,0.7912804291673234,0,0.3137078503723921
1651,A,22.022753864547898,80.44859348860432,0.14552223852021048,0.40516255929051664,0.44624787905167584,0.167861991774796,0.4059802501775238,0.7257466005746758,0.5519059332070183,0,0.3040151286041911
1652,A,21.872915063579757,80.11481585206961,0.1916839435582812,0.38647248295268727,0.24983970141423673,0.3132453573554639,0.7156677728293651,0.8364859263870751,0.4364481949153806,0,0.4103320971539163
1653,G,21.601987595897008,80.21057029762441,0.15004485715618757,0.22377808463625695,0.3740691927197351,0.34537815932355026,0.4306047220610729,0.44846750804639424,0.5435701614860593,0,0.3355100362987226
1654,E,21.793957338471987,80.3596359577361,0.13448119075025602,0.30780686843092964,0.2023348161646081,0.5215672578007627,0.3195963402775738,0.5259019690499662,0.8335044791017466,0,0.27025779015507667
1655,D,21.943535767184216,80.45739038557817,0.16409607089008887,0.18027816711306804,0.2602359986463221,0.0602253163213551,0.4983475764588225,0.7682094014556974,0.7881462797399631,0,0.21817159574375353
1656,F,21.630263477893234,80.13346302523487,0.19167244755696095,0.3861645227493145,0.7007691644626377,0.504608858962623,0.29548276629771847,0.44206618623186766,0.7613472624045718,0,0.4082871195934899
1657,F,21.942372371280133,79.96834396307125,0.16556168238982003,0.6947041741654202,0.35926190791185453,0.03042762088298862,0.18870964676655513,0.7671802336409299,0.6361964716558213,0,0.3870596772057434
1658,F,21.951285107134428,80.40138408083024,0.4122350428864075,0.40263907990112896,0.2863709434608598,0.14039742675800707,0.8026735383806012,0.4224295492951112,0.48270717215369396,0,0.43911541448567476
1659,A,21.594156469425204,80.14298123706646,0.24226585993091848,0.6134993914364014,0.26492520448656104,0.13782258542713116,0.43285307186690936,0.8691502663973851,0.5492407710169136,0,0.3145568170992779
1660,B,21.93329092521192,80.26153807751871,0.09561155014232059,0.6434533929704699,0.3797176059528661,0.21499445876162307,0.44704920471215653,0.4874600224782493,0.6573086198935637,0,0.3160463986695776
1661,H,21.61537576188795,80.02927769190279,0.12457263322431303,0.35450074330079034,0.05838773196910546,0.09089533554654163,0.40843751836428027,0.7399648224736337,0.8186297618678966,0,0.2787196290511804
1662,E,21.985774928359533,80.01270427059181,0.13962716784951254,0.36290019596835205,0.5222989005427936,0.1471971973437388,0.6433459658430715,0.2338083242164599,0.7599413836038714,0,0.3246990009500171
1663,A,21.992907061157172,79.93576535332059,0.8610692421008007,0.35094307585386064,0.1404774938571037,0.07406738801897068,0.42893859634639075,0.5801243034158651,0.8747431125443063,1,0.5788060858371492
1664,F,21.703291462931467,80.13601144230299,0.1907048696731546,0.1219847836394155,0.1856708786790367,0.17470087670242712,0.6707998345891908,0.7527379043797257,0.8275759130737267,0,0.2502424196543054
1665,B,22.03407427148088,80.44566601592707,0.26166670481158927,0.22744276934951224,0.4808867085026498,0.1353407353300553,0.5773709258917901,0.4452647666373014,0.4887543283152994,1,0.5604318005399824
1666,H,21.662573203537065,80.33409506658448,0.050776291988124875,0.5068762012901241,0.5783257147529406,0.17564709025464326,0.555545467252366,0.22566885860532532,0.5155452252062702,0,0.2731159271914929
1667,A,21.720272578315072,80.35378360873449,0.20076809354775726,0.21505571613348068,0.46535010318560976,0.15428657342951105,0.24629773902242164,0.2886774984827397,0.9592797651790441,0,0.30136435969708925
1668,A,21.697538923371745,80.47594915311619,0.527411706858777,0.37890447524543025,0.49642389698836215,0.39411514790551216,0.22575429315749163,0.46239938192002916,0.4845522675408484,0,0.3951803733137134
1669,C,21.57831106007407,80.28493125841527,0.16768978170311166,0.459935772376294,0.37057775074376575,0.326939090823006,0.5604841848085769,0.9245562878332663,0.729965843581644,0,0.25659532068151053
1670,C,21.87947326541945,80.1364377792822,0.5164667463061182,0.5055655087190852,0.24460820831889443,0.025712630335788477,0.34852536903442394,0.4540039490333565,0.7717017931519933,0,0.356594314767025
1671,D,21.580827271253945,80.06102314792672,0.1258439578941383,0.5631529206879208,0.39298062106246484,0.5198726310812073,0.6851472887559412,0.5754717596686999,0.7711690933190791,0,0.36428387627045267
1672,B,21.743120169703023,80.45655613194046,0.24822084357515117,0.3742325871091612,0.10573710133781215,0.18840616733964555,0.665915081727643,0.5592640727896255,0.5610250634788511,0,0.47914354678732546
1673,A,21.81471467668368,80.33776442338204,0.2643983056605159,0.5304442886538874,0.34525438529305064,0.24197844857149134,0.2684187492739263,0.28967914294206065,0.5156409866156806,0,0.34760113631253414
1674,A,21.746700146513803,80.46356087579208,0.15355653450731252,0.1788732457404327,0.6094633884547765,0.18246630371196876,0.3549119580676123,0.4312952521267568,0.7903826520922814,0,0.3133882141595071
1675,E,21.696661640131968,80.34796509773666,0.2746073696624459,0.1579882701370999,0.40702489351474913,0.21306958151150576,0.5778245223041433,0.502039899467306,0.7210978771977132,0,0.3903742355951047
1676,C,21.66153298606987,80.04174515865742,0.4032299537037013,0.27845182137289415,0.2736287601346438,0.029876587852935663,0.4692089809503042,0.3231496028190162,0.943714656466024,0,0.32739560601287987
1677,G,21.805338905176665,80.47028866565198,0.4156599436005552,0.5083995563164048,0.3819045010100103,0.0243211081373197,0.45420278383282936,0.5669503271064285,0.8245244408220663,1,0.5167993949500695
1678,F,22.003834512887675,80.14127678373224,0.5610186165986416,0.493512029933205,0.4880401167419449,0.41803336694296966,0.7060476121141507,0.4478858602060995,0.4211814041898568,1,0.5077160943779695
1679,E,21.864682530407208,80.00598907868665,0.23732756302104624,0.2885173271436769,0.221152964096163,0.23922805525620305,0.4761384025831935,0.5293564385380165,0.9013203540300349,0,0.4158125409098201
1680,F,21.981341255851014,79.95088102128105,0.43400559391758076,0.4862311765964268,0.8965548647171933,0.37783624655887826,0.48769003127484845,0.26761587781335655,0.8641159996052733,0,0.49282434210861165
1681,E,21.919010868167305,80.11277628336082,0.1734306443941765,0.47668038570287474,0.48794486037131773,0.1416832752039771,0.34484283754871103,0.33109358791277943,0.28322192190391543,0,0.3438160724113163
1682,G,21.55648586228498,80.23425220899401,0.5977068272798596,0.5641860461232522,0.1743166150295649,0.5929826853812181,0.8562066559453243,0.8825011854203224,0.7685576810939566,0,0.4233120979170881
1683,G,21.67353055111622,80.21223370271308,0.12415247153386297,0.1788845183778772,0.3103186416696,0.11639500972611097,0.767583305633195,0.26595693831899486,0.6630484566816619,0,0.2911846506310899
1684,G,21.937315085946945,80.49812046118195,0.37691068940640315,0.16657961929052434,0.24258874286759494,0.30234579275207013,0.5029700811636331,0.4809871281640889,0.7566257903966591,0,0.3916164134971594
1685,D,21.863274059383734,80.4471533804382,0.20625309739178296,0.20599811786825525,0.39190511288360064,0.07127188414715648,0.5304492756547404,0.6305431081172684,0.45830484508797603,0,0.2913549079638606
1686,D,21.551046306705278,79.88868773371634,0.155466240916269,0.16586365710399123,0.30884654348759677,0.4446945730598904,0.3251941267825489,0.7684606819158619,0.7732451696198632,0,0.2886500182543062
1687,E,21.925237053710656,80.01822583969765,0.10762626159858732,0.2916421904729502,0.28876222147334546,0.17737931978930713,0.6369846616334108,0.5496529398468757,0.8256002928839726,0,0.38078405220372036
1688,F,21.94702281095787,80.15960680359281,0.43274881099857254,0.14725113443268623,0.3158001683643135,0.26919161632840516,0.35194314224479323,0.6974244618732415,0.6018939606840492,0,0.28656120409570557
1689,D,21.87842428565214,80.05429910529621,0.1112157564246882,0.6147445740430066,0.26994187068930653,0.17293473278494265,0.23776484867053077,0.7570902414702992,0.7362936476895737,0,0.26345970920439143
1690,C,21.879755569222898,80.10028376226354,0.4670331865790637,0.3515767566330268,0.41496200015492196,0.3103911390209253,0.8354027950919418,0.22161749753199453,0.774286219853471,0,0.3910208339968163
1691,D,21.808666104287575,80.46682788669926,0.39876302748040576,0.6593622367830394,0.3800749677051326,0.23872609078421841,0.6880559178087217,0.6217278222488622,0.8540412892196181,0,0.2804343685303304
1692,B,22.008150281523157,80.08509133488462,0.2571649981752076,0.26996991112585966,0.2815742361336367,0.20200563257489143,0.30249964642428195,0.2872729798759427,0.8633332081481964,0,0.34259650677779707
1693,B,22.028472832223116,80.30211671453515,0.5845945367453204,0.7013373800726876,0.13792064349927763,0.27047363493983906,0.23913677623179652,0.47298991734228923,0.8981445798222207,0,0.3991759866755745
1694,H,21.72566018337218,80.181732331342,0.40723343935348166,0.6092761762172885,0.2402146718389096,0.2957475949840708,0.7503859542879514,0.5918791511328673,0.9084209188582056,1,0.5667064430958533
1695,F,21.632841058556952,80.2537084251082,0.05904233070873327,0.14047431470835886,0.7215716804682997,0.06652924042152261,0.6569030628711858,0.4666264154496776,0.8130984445108359,0,0.3685807015120636
1696,B,21.640270327104588,79.93395682562259,0.31087235458466844,0.5523144920360306,0.016526356876993352,0.18003997934505556,0.12338653068237575,0.5104324049116081,0.5502562943531442,0,0.24793305430533405
1697,G,22.0400445282214,80.33140505092038,0.38154811660966337,0.6891326925586246,0.39206026854332343,0.2344991064230467,0.4043563853125353,0.6270195111428486,0.7883844339651594,0,0.37714093652250424
1698,C,21.950375607667763,80.34607517418955,0.20318155812360728,0.8467710503812188,0.13479995592038974,0.6196013186163604,0.15218749537484882,0.8575598650877599,0.5453468233995878,0,0.33957115942099564
1699,H,21.789368586361473,79.96784515746621,0.2655345251702556,0.17195841843143,0.46161731790819927,0.16663024951414337,0.3796224301485216,0.54263998393719,0.29208910840724134,0,0.2666850386380372
1700,C,21.6871326456395,80.27917238285872,0.3456757316248253,0.16562307527582784,0.03228633891763887,0.5522802903570887,0.5636799167707839,0.45344172318563997,0.7344369022529377,0,0.41876272803006354
1701,F,21.821775521742826,79.91076080416815,0.24906262299412377,0.4201838171323472,0.1940040295629922,0.364444694373728,0.3669911914339145,0.5892250771179975,0.7259117210645973,0,0.3150676602886423
1702,H,21.916842390792162,79.94553257589385,0.1762986020473837,0.5407585021061716,0.40530848672453973,0.21472748000435518,0.6220625779590748,0.8164556601829871,0.7033818887525807,0,0.30477328762516914
1703,D,21.796744592807716,80.20498021402182,0.11326527134078569,0.5653027653231018,0.7107190618103023,0.012994447479526,0.5866681041665006,0.2355864785986994,0.6957368153627155,0,0.1884526817923989
1704,F,21.676140198668445,80.27977832681691,0.5666199203231045,0.11274922690867224,0.49181496567453387,0.28495420501240903,0.6492253753245628,0.5774925098513088,0.8297704045569617,0,0.343395350554348
1705,C,21.950226559022322,80.03216971128602,0.22365992081386485,0.1343170945341964,0.785445128141014,0.2178983975592712,0.46263830063948763,0.6100406765465408,0.7414351309359011,0,0.2312424890160036
1706,A,21.946798057478535,80.26748152360867,0.361354601257921,0.1807863194045665,0.2025305795343028,0.12473522055764955,0.15576631556009674,0.11709007873140297,0.9210919935741944,0,0.27018300102082005
1707,A,21.69734617830393,80.39701794254177,0.2055152614925485,0.07564087537273184,0.018178710804533798,0.5249183793326385,0.49344501247041345,0.5110331563153234,0.898238685504484,0,0.23491261241862998
1708,D,21.607878222058854,80.13505358311885,0.44428826564018503,0.07793187784830775,0.6410957526089249,0.07327455418279195,0.7543675404293557,0.3390147447822055,0.920906947768146,0,0.3601308306894807
1709,D,21.831738774138483,80.33019709891896,0.23992560276607963,0.26257942604995066,0.3757189268823195,0.32861653449411754,0.36871888400118114,0.683692174355611,0.9095777663059282,0,0.37143217767973113
1710,G,21.940095823801915,80.07695764353348,0.48528688869527714,0.4414112173412101,0.40326333503798834,0.24049164584727567,0.552555073487962,0.76203870664158,0.7534317952917224,1,0.5107369544025497
1711,C,21.92622667423345,80.49714310201661,0.30102425989195614,0.35654197483082106,0.5879226668325823,0.08239593307592788,0.2992120040377769,0.4887961964162221,0.8449226564839026,0,0.4512487363031814
1712,A,21.935672008557116,80.09451481699297,0.0560707325390334,0.2660437769947843,0.4484733959110569,0.1330455040151797,0.5015289911520455,0.3528603200695772,0.8302707467064319,0,0.20151413306478091
1713,E,22.04459011384486,79.94507012510121,0.1570902165972694,0.07358008998307618,0.08795739183387931,0.6053494087524551,0.32712780752712434,0.6160789747490925,0.8911653244799853,0,0.28959401594912854
1714,H,21.683757636093546,80.02479487739527,0.2732427727121851,0.6239087351378187,0.08526896149024862,0.38491799695237755,0.42240081867684726,0.38524071922474545,0.8395500199692282,0,0.34997141974169116
1715,F,21.59612563412878,80.3406243458043,0.2633454653805759,0.6397026148363832,0.309023862208935,0.24807389036219704,0.6019198798985987,0.559540917202643,0.7325581435771649,0,0.40707905299608127
1716,G,21.896545768844394,80.01156553368872,0.4549597583539002,0.2085848034116912,0.3259617642664664,0.2053029935479525,0.5821030660583283,0.3247325790018909,0.48307245962219125,0,0.3190273873973547
1717,D,21.998434958428035,80.03138620857622,0.43581094755173333,0.6202539131296364,0.2628928964407637,0.3238251200417212,0.19839026802306375,0.6048008840885246,0.7393344648873321,0,0.3938253269864875
1718,B,21.97447505921066,79.93395853580267,0.30399029659341625,0.7145766186805153,0.28618988805268625,0.3689527145759068,0.40949882617124034,0.5324439053426938,0.9406078241697713,0,0.34005464183008055
1719,D,21.664977325370735,80.4858449165444,0.19587911382864223,0.5543213238423678,0.09864539868959982,0.22829130040066917,0.23756100619877973,0.6055385362708996,0.5942012596227119,0,0.21437432550687172
1720,B,21.697830710850514,80.11575472129711,0.0842627145514656,0.4169662425759398,0.23400762944987658,0.11057394800657294,0.47959458395079896,0.6126510963127942,0.6994230066874668,0,0.354367570695964
1721,E,21.970701614881374,80.18966458780058,0.14911218008015656,0.4931214895616071,0.322913072500699,0.4946852923950666,0.5684284625171204,0.36527500281984665,0.9207361378457761,0,0.2965032115978047
1722,H,21.585088731416842,80.10498094978564,0.1689657274508211,0.16980054054571025,0.21904553357868564,0.5184265086613192,0.26001907266856555,0.22166983322468733,0.48458659746767185,0,0.27588826624177876
1723,F,21.693689117735744,80.09420690447385,0.1944637486951389,0.234390802158671,0.2336577995819503,0.06993917142648029,0.39424507949545073,0.9057164863395141,0.7091915009891744,0,0.3272275210811034
1724,F,21.64252546646319,80.33142755271402,0.22362528854413938,0.22311301183359755,0.1410366464756276,0.1679744837960625,0.43117150146071587,0.4081987424526039,0.6989997479712761,0,0.319327069388124
1725,G,21.90462762441142,80.289125961145,0.12159975077563392,0.7717847072587425,0.12289767774076714,0.010149608969275591,0.17179320309764384,0.4189231880072193,0.7834118478576861,0,0.35067016085905445
1726,D,21.83260564586463,80.04173025311856,0.29345940630775363,0.2110912906564804,0.04359875777823581,0.20035381001837937,0.755412816431326,0.7294272242356493,0.51013456983479,0,0.29776613072663577
1727,C,22.00618828812398,80.41526258939753,0.0720197041260592,0.8392821975890717,0.09526070548383479,0.14330346550097006,0.3339382256983961,0.5497624082402646,0.536704821035092,0,0.23683247861149143
1728,A,21.641301269880163,80.21979440856325,0.13154242369966168,0.7136782801217301,0.15234514224745133,0.2802483017933748,0.554191158706594,0.8439821312390596,0.7991625879049108,0,0.320149614596316
1729,B,21.7536257212401,79.98941729436686,0.23597938398066606,0.6212980000204159,0.16307235438688095,0.09830101228965175,0.4154143663382006,0.926649053624748,0.6946782425171544,0,0.24294081789826458
1730,A,21.776226703187653,80.45925009310005,0.12552245541199733,0.7001991427006056,0.4292906687854997,0.07623589444979577,0.708079632144035,0.4562855769814628,0.8090102301580893,0,0.4021916315241371
1731,F,21.884064784447176,80.26120882243912,0.08089876939896155,0.5027292162105687,0.35747355062516073,0.21780870068560368,0.4700514689231933,0.6490752913967266,0.6018607386750887,0,0.3081736933548754
1732,B,22.002371526154718,80.18920001153295,0.5684943285586916,0.2222407709277836,0.06510315854147807,0.13612436159060276,0.5587662008121443,0.8000257182416052,0.9381852583712805,0,0.4587919375936564
1733,C,22.03069963155632,79.90270759962279,0.31624787679383753,0.10004200990314471,0.024258681987488973,0.10480057373439688,0.6577492353383798,0.27693832108582145,0.8309618032363159,0,0.33817039532231014
1734,E,21.579056306050997,80.27296717959557,0.17344438702060963,0.26596321164284475,0.2914805452425376,0.630008457050288,0.47798088423694984,0.25091314018050287,0.7014419498249705,0,0.2857230773098391
1735,E,21.623354950466794,80.46970844088807,0.40527552058860683,0.14772763619546775,0.23912637731877942,0.3411021992981208,0.48610833710863227,0.47765151873910244,0.4444830750731439,0,0.39645099451529453
1736,C,21.55230267109325,80.13903341993284,0.41497857362412344,0.7023160694369976,0.5618800146570176,0.2568911951055295,0.21294154666050066,0.28683161027049353,0.5938916739757952,1,0.5384493165946278
1737,A,21.683848057334085,79.92636867223263,0.26262941587728816,0.313142295471406,0.2744252389084764,0.23172358885526856,0.5526637121025731,0.3988845047497668,0.8347889136775763,0,0.3640349103562492
1738,D,21.893960525208072,80.14402693608226,0.42749293066316085,0.26364706795601156,0.1322028443932525,0.1260002866531689,0.5227688004521219,0.23101948987045207,0.5699699190815665,0,0.40100883057688413
1739,C,21.593199116771835,80.33072699375259,0.14013961311132245,0.27715268607790144,0.302812687963481,0.03252403465091604,0.6674209986753336,0.2825639126002538,0.8022549319177301,0,0.36996434180410454
1740,H,21.960123222027683,79.97108029784842,0.26443438166241723,0.6814879442814825,0.5893575893440184,0.34681602226910624,0.29971092488730744,0.3073295780884814,0.97624566108514,0,0.3053110976591277
1741,A,21.778540774128324,80.46044630504147,0.4316168404600029,0.049355300319427975,0.2414900007597114,0.11935394591701395,0.7683419800862042,0.7295831981020303,0.32487250373582527,0,0.48174652067639845
1742,G,21.953771710107645,80.47027089656325,0.19463814002142935,0.46685284480421163,0.39089365765074274,0.3123353577027941,0.3758825680892555,0.18732529860044317,0.9014424067456082,0,0.28002807305718325
1743,G,21.885715691026952,80.10069726695515,0.5566208702969193,0.5124997463869396,0.28875533942003806,0.329824306447922,0.750852794862735,0.346824785490044,0.5131115441574297,0,0.458708923708909
